,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Battery ID
315,318,1913.92,618.0,3.9810000000000003,3.486,4076.3520000000003,5012.35,8533.6,795,1
316,319,1899.74,609.6,3.9789999999999996,3.48,4112.313,5012.31,8526.72,794,1
317,320,1895.55,604.0,3.978,3.486,4064.32,4976.32,8489.34,793,1
318,321,1892.89,604.0,3.978,3.486,4052.321,4976.31,8481.77,792,1
319,322,1890.51,602.0,3.978,3.487,4040.344,4976.34,8482.88,791,1
320,323,1887.95,602.4,3.977,3.486,4034.312,4940.31,8462.11,790,1
321,324,1884.0,602.4,3.978,3.487,4025.9440000000004,4940.34,8482.75,789,1
322,325,1885.31,598.4,3.978,3.487,4018.744,4940.34,8510.02,788,1
323,326,1883.25,600.0,3.978,3.488,4011.513,4940.31,8505.31,787,1
324,327,1880.84,600.8,3.978,3.487,4004.312,4940.31,8481.28,786,1
325,328,1879.36,596.8,3.978,3.488,3998.321167,4904.28,8487.75,785,1
326,329,1877.01,598.0,3.977,3.487,3992.344,4904.34,8447.61,784,1
327,330,1875.33,595.2,3.977,3.488,3986.375,4904.38,8475.12,783,1
328,331,1872.2,594.0,3.9760000000000004,3.488,3980.36,4904.36,8480.42,782,1
329,332,1864.94,590.375,3.9819999999999998,3.7110000000000003,3892.344,4844.0,8606.99,781,1
330,333,1868.56,588.0,3.971,3.7910000000000004,3860.375,4796.38,8546.41,780,1
331,334,1874.72,596.0,3.975,3.4930000000000003,3956.344,4868.34,8496.25,779,1
332,335,1873.47,594.0,3.9760000000000004,3.489,3975.513,4904.31,8478.94,778,1
333,336,1870.91,592.0,3.9760000000000004,3.489,3974.219,4904.22,8453.25,777,1
334,337,1868.25,592.0,3.9760000000000004,3.488,3962.218,4868.22,8495.88,776,1
335,338,1864.75,590.4,3.975,3.49,3956.375,4868.38,8464.0,775,1
336,339,1862.91,590.4,3.9760000000000004,3.49,3944.313,4868.31,8461.66,774,1
337,340,1860.75,588.0,3.9760000000000004,3.491,3938.406,4868.41,8446.72,773,1
338,341,1859.22,588.0,3.9760000000000004,3.49,3932.343,4832.34,8451.0,772,1
339,342,1857.72,584.0,3.975,3.491,3925.175,4832.38,8439.19,771,1
340,343,1855.88,584.8,3.9760000000000004,3.49,3920.344,4832.34,8440.94,770,1
341,344,1854.25,586.0,3.975,3.491,3917.913,4832.31,8412.03,769,1
342,345,1852.38,582.0,3.9760000000000004,3.491,3908.375,4832.38,8413.03,768,1
343,346,1850.19,583.2,3.975,3.491,3902.375,4832.38,8395.34,767,1
344,347,1849.16,581.0,3.975,3.492,3896.25,4796.25,8419.62,766,1
345,348,1845.72,578.0,3.975,3.492,3889.113,4796.31,8397.84,765,1
346,349,1845.12,580.0,3.975,3.4930000000000003,3878.344,4796.34,8430.84,764,1
347,350,1843.44,580.0,3.9739999999999998,3.492,3872.344,4796.34,8410.62,763,1
348,351,1842.16,579.0,3.9739999999999998,3.492,3867.512,4796.31,8398.16,762,1
349,352,1841.44,581.0,3.9739999999999998,3.4939999999999998,3866.219,4796.22,8424.72,761,1
350,353,1839.44,578.4,3.9739999999999998,3.492,3860.313,4796.31,8393.69,760,1
351,354,1837.59,576.0,3.9739999999999998,3.4930000000000003,3854.344,4760.34,8408.03,759,1
352,355,1833.31,572.0,3.9730000000000003,3.4930000000000003,3848.313,4760.31,8409.0,758,1
353,356,1824.88,566.437,3.978,3.7119999999999997,3759.438,4711.0,8528.44,757,1
354,357,1836.96,570.0,3.966,3.799,3687.3920000000003,4652.19,8487.26,756,1
355,358,1840.29,572.0,3.969,3.498,3860.3520000000003,4760.35,8420.0,755,1
356,359,1839.71,572.0,3.97,3.4960000000000004,3872.3520000000003,4796.35,8429.73,754,1
357,360,1836.03,570.0,3.97,3.495,3866.353,4760.35,8389.41,753,1
358,361,1833.57,570.0,3.97,3.4960000000000004,3854.3520000000003,4760.35,8388.13,752,1
359,362,1831.29,570.4,3.97,3.497,3845.9509999999996,4760.35,8370.62,751,1
360,363,1829.09,568.0,3.97,3.497,3842.387,4760.39,8359.2,750,1
361,364,1828.03,568.0,3.97,3.497,3831.583,4760.38,8381.18,749,1
362,365,1825.73,568.0,3.97,3.497,3824.258,4724.26,8389.31,748,1
363,366,1823.49,566.0,3.97,3.498,3824.195,4724.2,8383.59,747,1
364,367,1822.09,566.0,3.97,3.498,3812.383,4724.38,8379.93,746,1
365,368,1820.61,566.0,3.97,3.498,3809.788,4724.19,8393.53,745,1
366,369,168.0,342.85714289999993,3.97,3.4989999999999997,3806.508,4724.51,8355.43,744,1
367,386,1799.55,556.8,3.968,3.983,1112.25,2024.25,5742.11,727,1
368,387,1796.76,554.0,3.967,3.503,3728.312,4652.34,8320.41,726,1
369,388,1794.86,551.2,3.967,3.502,3722.333333,4616.33,8330.28,725,1
370,389,1793.03,552.0,3.967,3.503,3716.3590000000004,4616.36,8341.83,724,1
371,390,1791.58,551.0,3.967,3.503,3709.222,4616.42,8352.58,723,1
372,391,1789.64,549.6,3.967,3.5039999999999996,3704.3590000000004,4616.36,8351.62,722,1
373,392,1787.78,550.0,3.967,3.5039999999999996,3694.7909999999997,4616.39,8339.66,721,1
374,393,1785.31,548.0,3.967,3.505,3687.559,4580.36,8285.64,720,1
375,394,1784.06,548.0,3.967,3.5060000000000002,3680.344,4580.34,8329.5,719,1
376,395,1782.72,544.0,3.967,3.505,3680.328,4580.33,8340.91,718,1
377,396,1781.61,546.0,3.967,3.5060000000000002,3673.16,4580.36,8350.89,717,1
378,397,1779.66,544.9741667000001,3.967,3.5060000000000002,3668.2340000000004,4580.23,8300.17,716,1
379,398,1778.47,545.0,3.967,3.505,3662.312,4580.31,8287.17,715,1
380,399,1776.78,544.0,3.966,3.5060000000000002,3658.712,4580.31,8308.5,714,1
381,400,1775.88,544.0,3.966,3.5069999999999997,3651.512,4580.31,8278.44,713,1
382,401,1774.22,542.0,3.966,3.5060000000000002,3650.375,4544.38,8277.81,712,1
383,402,1771.25,539.2,3.965,3.5069999999999997,3644.312,4544.31,8279.94,711,1
384,403,1761.69,537.594,3.968,3.7239999999999998,3542.406,4494.0,8451.81,710,1
385,404,197016.9,3082.48875,4.262,3.2969999999999997,64619.998,76089.12,76089.12,709,1
386,405,1792.48,536.0,3.955,3.4810000000000003,4270.751,5300.35,9707.74,708,1
387,406,1799.46,544.8186,3.96,3.5210000000000004,3724.5609999999997,4618.56,8461.89,707,1
388,407,1800.26,546.0,3.96,3.5180000000000002,3744.993,4652.19,8404.42,706,1
389,408,1799.68,544.0,3.9610000000000003,3.517,3745.1209999999996,4652.32,8410.79,705,1
390,409,1797.15,544.0,3.9610000000000003,3.5180000000000002,3740.3520000000003,4652.35,8358.88,704,1
391,410,1795.14,544.0,3.9619999999999997,3.517,3737.822,4652.22,8360.35,703,1
392,411,1793.12,540.0,3.9610000000000003,3.516,3728.285,4616.29,8377.02,702,1
393,412,1790.88,540.0,3.9610000000000003,3.517,3716.3520000000003,4616.35,8378.31,701,1
394,413,1788.29,540.0,3.9619999999999997,3.517,3710.289,4616.29,8346.41,700,1
395,414,1786.27,542.0,3.9619999999999997,3.517,3701.92,4616.32,8371.49,699,1
396,415,1782.91,539.0,3.9619999999999997,3.5180000000000002,3692.3520000000003,4580.35,8339.84,698,1
397,416,1779.75,540.0,3.9610000000000003,3.517,3686.3520000000003,4580.35,8345.21,697,1
398,417,1777.0,538.0,3.9610000000000003,3.517,3674.383,4580.38,8309.89,696,1
399,418,1774.34,536.0,3.9610000000000003,3.516,3665.96,4580.36,8342.41,695,1
400,419,1771.66,534.0,3.9610000000000003,3.517,3656.328,4544.33,8301.16,694,1
401,420,1769.25,534.0,3.96,3.517,3644.329,4544.33,8317.92,693,1
402,421,1766.23,533.0,3.9610000000000003,3.517,3637.0190000000002,4544.22,8301.03,692,1
403,422,1764.42,532.0,3.96,3.517,3626.343,4544.34,8331.61,691,1
404,423,1761.23,530.0,3.96,3.5180000000000002,3615.4190000000003,4508.22,8298.66,690,1
405,424,1759.58,532.0,3.9589999999999996,3.5180000000000002,3608.344,4508.34,8313.5,689,1
406,425,1756.42,530.0,3.9589999999999996,3.5189999999999997,3602.328,4508.33,8266.09,688,1
407,426,1753.83,527.01175,3.9589999999999996,3.5180000000000002,3593.9590000000003,4508.36,8258.47,687,1
408,427,1751.08,526.0,3.9589999999999996,3.5180000000000002,3586.744,4472.34,8301.95,686,1
409,428,1737.91,525.594,3.9610000000000003,3.7260000000000004,3465.375,4416.99,8468.41,685,1
410,429,1746.22,522.0,3.9530000000000003,3.8089999999999997,3428.281,4364.28,8393.12,684,1
411,430,1750.38,526.0,3.958,3.523,3565.1440000000002,4472.34,8301.91,683,1
412,431,1749.59,524.0,3.9589999999999996,3.5210000000000004,3579.5440000000003,4472.34,8279.5,682,1
413,434,1747.2,526.0,3.958,3.5239999999999996,3536.3190000000004,4436.32,8197.41,679,1
414,435,1746.37,526.0,3.9589999999999996,3.52,3566.3190000000004,4472.32,8239.94,678,1
415,436,1745.12,526.0,3.9589999999999996,3.5189999999999997,3565.12,4472.32,8231.58,677,1
416,437,1742.3,525.0,3.9589999999999996,3.5189999999999997,3557.952,4472.35,8252.35,676,1
417,438,1740.35,522.0,3.9589999999999996,3.52,3548.3509999999997,4436.35,8252.96,675,1
418,439,1738.17,521.0,3.9589999999999996,3.5189999999999997,3536.32,4436.32,8265.86,674,1
419,440,1734.18,520.0,3.9589999999999996,3.5189999999999997,3529.155,4436.35,8199.75,673,1
420,441,1731.94,517.2857143,3.958,3.52,3518.321,4436.32,8210.62,672,1
421,442,1729.31,516.0,3.958,3.5210000000000004,3512.3520000000003,4400.35,8228.06,671,1
422,443,1727.62,516.0,3.958,3.5210000000000004,3500.3520000000003,4400.32,8218.98,670,1
423,444,1725.88,516.0,3.9589999999999996,3.5210000000000004,3500.3520000000003,4400.35,8210.88,669,1
424,445,1724.87,516.0,3.9589999999999996,3.5210000000000004,3493.152,4400.35,8241.89,668,1
425,446,1722.26,514.0,3.958,3.522,3488.313,4400.31,8224.22,667,1
426,447,1720.16,513.4285714,3.958,3.522,3482.344,4364.34,8208.67,666,1
427,448,1718.34,512.0,3.957,3.522,3471.5429999999997,4364.34,8215.94,665,1
428,449,1716.73,513.0,3.958,3.523,3470.3590000000004,4364.36,8200.77,664,1
429,450,1714.41,510.85714289999993,3.957,3.522,3464.3590000000004,4364.36,8205.06,663,1
430,451,1711.11,508.0,3.957,3.523,3452.328,4364.33,8187.42,662,1
431,452,1709.41,506.57142860000005,3.957,3.523,3440.3909999999996,4328.39,8212.55,661,1
432,453,1706.3,506.0,3.957,3.5239999999999996,3434.218,4328.22,8197.09,660,1
433,454,1693.76,502.8045,3.958,3.7289999999999996,3318.375,4270.02,8380.2,659,1
434,455,1725.02,508.0,3.949,3.8289999999999997,3154.848,4148.45,8557.54,658,1
435,456,1727.49,512.0,3.9530000000000003,3.5269999999999997,3506.384,4400.38,8314.59,657,1
436,457,1725.63,510.0,3.9539999999999997,3.5260000000000002,3512.3540000000003,4400.35,8290.72,656,1
437,458,1723.36,510.0,3.9539999999999997,3.5260000000000002,3506.3190000000004,4400.32,8268.35,655,1
438,459,1719.68,508.7142857,3.9530000000000003,3.5260000000000002,3500.3559999999998,4400.36,8225.7,654,1
439,460,1717.18,509.0,3.9539999999999997,3.5260000000000002,3488.321,4364.32,8230.5,653,1
440,461,1713.63,507.42857139999995,3.9539999999999997,3.5260000000000002,3478.752,4364.35,8211.36,652,1
441,462,1710.5,505.0,3.9530000000000003,3.5269999999999997,3464.32,4364.32,8225.12,651,1
442,463,1707.13,504.0,3.9530000000000003,3.528,3457.1209999999996,4328.32,8192.87,650,1
443,464,1705.92,503.9845,3.9530000000000003,3.528,3442.7509999999997,4328.35,8207.45,649,1
444,465,1703.94,502.85714289999993,3.9530000000000003,3.529,3440.3520000000003,4328.35,8193.48,648,1
445,466,1701.44,503.0,3.9530000000000003,3.528,3434.289,4328.29,8182.88,647,1
446,467,1699.14,500.57142860000005,3.9530000000000003,3.529,3422.321,4328.32,8159.24,646,1
447,468,1697.25,502.0,3.952,3.53,3416.3520000000003,4292.35,8180.1,645,1
448,469,1695.97,499.2857143,3.952,3.529,3410.36,4292.36,8181.86,644,1
449,470,1767.97,563.0,3.9539999999999997,3.529,3413.9590000000003,4328.36,8086.31,643,1
450,471,1760.88,559.0,3.951,3.492,3629.96,4544.36,8339.56,642,1
451,472,1753.88,554.0,3.949,3.495,3602.3909999999996,4508.39,8357.22,641,1
452,473,1678.66,493.7142857,3.948,3.498,3536.344,4436.34,8441.59,640,1
453,474,1678.75,490.2857143,3.949,3.533,3344.36,4220.36,8132.55,639,1
454,475,1681.25,494.0,3.95,3.532,3350.39,4256.39,8142.98,638,1
455,476,1675.52,490.2857143,3.949,3.532,3356.312,4256.31,8123.64,637,1
456,477,1672.7,489.0,3.949,3.532,3338.328,4220.33,8108.33,636,1
457,479,1625.86,468.85714289999993,3.9389999999999996,4.053,302.35200000000003,1124.35,5277.63,634,1
458,480,1636.25,473.14285710000007,3.945,3.5439999999999996,3176.32,4076.32,8085.09,633,1
459,481,1636.58,474.42857139999995,3.947,3.5410000000000004,3206.2870000000003,4076.29,8071.55,632,1
460,482,1635.81,474.42857139999995,3.947,3.54,3206.321,4076.32,8070.05,631,1
461,483,1634.79,471.42857139999995,3.947,3.54,3200.3520000000003,4076.35,8050.24,630,1
462,484,1633.18,472.0,3.947,3.54,3197.92,4076.32,8088.03,629,1
463,485,1632.26,473.14285710000007,3.947,3.54,3190.7509999999997,4076.38,8076.51,628,1
464,486,1629.89,474.0,3.947,3.54,3188.324,4076.32,8055.01,627,1
465,487,1627.68,471.85714289999993,3.946,3.54,3176.321,4076.32,8079.61,626,1
466,488,1625.63,470.57142860000005,3.946,3.5410000000000004,3169.1209999999996,4040.32,8056.26,625,1
467,489,1623.46,469.0,3.945,3.542,3161.9509999999996,4040.35,8035.39,624,1
468,490,1622.49,469.2857143,3.945,3.542,3158.3520000000003,4040.35,8045.76,623,1
469,491,1620.49,468.0,3.945,3.542,3152.362333,4040.35,8036.35,622,1
470,492,1619.49,468.0,3.945,3.543,3146.383,4040.38,8055.36,621,1
471,493,1617.12,466.7142857,3.945,3.542,3140.2340000000004,4040.23,8013.61,620,1
472,494,1615.2,466.7142857,3.945,3.542,3134.312,4004.31,8035.83,619,1
473,495,1612.7,465.42857139999995,3.944,3.5439999999999996,3128.473667,4004.48,8029.22,618,1
474,496,1610.78,464.14285710000007,3.944,3.543,3122.219,4004.25,8031.55,617,1
475,497,1608.36,462.85714289999993,3.943,3.543,3116.3590000000004,4004.36,8032.36,616,1
476,498,1606.06,459.85714289999993,3.943,3.5439999999999996,3110.36,4004.36,8019.17,615,1
477,499,1605.64,459.85714289999993,3.944,3.5460000000000003,3104.3590000000004,3968.36,8021.73,614,1
478,500,1604.16,459.8394286,3.944,3.545,3098.36,3968.36,8013.7,613,1
479,501,1602.95,461.0,3.944,3.545,3097.175,3968.38,8050.02,612,1
480,502,1585.98,460.81300000000005,3.9410000000000003,3.755,2940.343,3884.98,8225.38,611,1
481,503,196104.06,183357.5633,4.256,3.315,62039.996,73443.4,73443.4,610,1
482,504,1635.42,466.7142857,3.932,3.516,3903.552,4976.35,10009.7,609,1
483,505,1645.38,471.0,3.938,3.5589999999999997,3226.752,4112.35,8262.91,608,1
484,506,1648.0,471.85714289999993,3.9389999999999996,3.556,3260.385,4148.38,8176.8,607,1
485,507,1646.34,470.14285710000007,3.94,3.555,3266.349,4148.35,8140.45,606,1
486,508,1645.54,472.0,3.9410000000000003,3.555,3260.3520000000003,4148.35,8123.23,605,1
487,509,1642.98,472.0,3.9410000000000003,3.554,3255.5559999999996,4112.36,8074.56,604,1
488,510,1640.45,469.0,3.94,3.554,3248.258,5576.71,8031.84,603,1
489,511,1638.66,469.0,3.9410000000000003,3.554,3236.2270000000003,4112.23,8120.96,602,1
490,512,1636.39,470.14285710000007,3.9410000000000003,3.553,3230.32,4112.32,8103.84,601,1
491,513,1633.57,467.14285710000007,3.94,3.553,3219.512,4112.31,8109.85,600,1
492,514,1630.82,468.0,3.9410000000000003,3.553,3206.3509999999997,4076.35,8086.11,599,1
493,515,1628.38,465.85714289999993,3.9410000000000003,3.552,3200.25,4076.25,8089.82,598,1
494,516,1625.89,465.85714289999993,3.9410000000000003,3.552,3188.2270000000003,4076.23,8068.96,597,1
495,517,1623.88,467.57142860000005,3.9410000000000003,3.553,3182.383,4040.38,8070.71,596,1
496,518,1621.17,466.0,3.94,3.552,3176.3590000000004,4040.36,8069.28,595,1
497,519,1618.84,463.2857143,3.94,3.552,3170.312,4040.31,8100.16,594,1
498,520,1615.81,462.0,3.94,3.552,3158.2659999999996,4040.27,8078.75,593,1
499,521,1699.23,520.0,3.9419999999999997,3.552,3152.36,4040.36,8007.17,592,1
500,522,1690.41,516.0,3.9389999999999996,3.517,3404.375,4292.38,8296.06,591,1
501,523,1685.5,514.0,3.938,3.5210000000000004,3374.344,4256.34,8277.34,590,1
502,524,1683.02,513.0,3.937,3.5210000000000004,3356.344,4256.34,8309.28,589,1
503,525,1680.7,511.7142857,3.937,3.522,3349.1279999999997,4220.33,8294.41,588,1
504,526,1679.05,510.0,3.9360000000000004,3.523,3338.25,4220.25,8308.0,587,1
505,527,1643.59,504.0,3.9210000000000003,3.7289999999999996,3157.375,4116.0,8579.94,586,1
506,528,1657.81,502.0,3.92,3.83,3068.344,4004.34,8411.72,585,1
507,529,1672.72,510.0,3.928,3.534,3260.25,4148.25,8310.75,584,1
508,530,1679.19,512.0,3.9330000000000003,3.5269999999999997,3313.1440000000002,4184.34,8300.0,583,1
509,531,1679.25,513.0,3.9330000000000003,3.523,3332.375,4220.38,8280.97,582,1
510,532,1678.75,510.0,3.935,3.522,3334.7129999999997,4220.31,8313.16,581,1
511,533,1675.75,510.85714289999993,3.9339999999999997,3.523,3332.343,4220.34,8278.72,580,1
512,534,1672.69,508.0,3.9339999999999997,3.522,3326.188,4220.19,8281.41,579,1
513,535,1669.84,508.0,3.9339999999999997,3.523,3314.313,4184.31,8302.81,578,1
514,536,1667.25,506.0,3.9339999999999997,3.523,3302.343,4184.34,8302.28,577,1
515,537,1664.78,504.0,3.9339999999999997,3.5239999999999996,3296.375,4184.38,8268.09,576,1
516,538,1662.56,504.0,3.9330000000000003,3.525,3284.312,4184.31,8260.31,575,1
517,539,1660.44,503.0,3.932,3.525,3278.281,4148.28,8271.47,574,1
518,540,1658.25,503.0,3.932,3.525,3272.344,4148.34,8238.09,573,1
519,541,1657.0,504.0,3.932,3.5260000000000002,3266.375,4148.38,8271.62,572,1
520,542,1654.91,502.0155,3.932,3.5260000000000002,3260.344,4148.34,8261.44,571,1
521,543,1652.59,503.14285710000007,3.932,3.5260000000000002,3254.344,4148.34,8240.72,570,1
522,544,1650.56,502.0,3.932,3.528,3248.343,4112.34,8242.59,569,1
523,545,1644.0,501.0,3.932,3.528,3236.313,4112.31,8227.91,568,1
524,546,1647.5,501.00775,3.932,3.5269999999999997,3230.344,4112.34,8253.16,567,1
525,547,1646.19,498.85714289999993,3.932,3.5269999999999997,3226.562,4114.56,8250.62,566,1
526,548,1644.5,500.0,3.931,3.528,3218.313,4112.31,8249.34,565,1
527,549,1642.75,497.57142860000005,3.931,3.528,3212.312,4112.31,8239.59,564,1
528,550,1640.22,496.0,3.931,3.529,3205.175,4076.38,8228.91,563,1
529,551,1606.88,494.375,3.917,3.73,3045.281,3997.03,8388.59,562,1
530,552,1622.0,487.7142857,3.9160000000000004,3.841,2948.25,3896.25,8315.12,561,1
531,553,1629.44,492.0,3.9210000000000003,3.54,3140.313,4004.31,8278.88,560,1
532,554,1632.12,490.2857143,3.924,3.536,3161.975,4643.5,8856.31,559,1
533,555,1639.0,495.0,3.93,3.534,3176.313,4040.31,8300.88,558,1
534,556,1636.06,492.0,3.93,3.532,3200.375,4076.38,8279.0,557,1
535,557,1634.19,494.0,3.929,3.532,3188.313,4076.31,8281.94,556,1
536,558,1631.81,492.0,3.929,3.532,3182.25,4076.25,8268.94,555,1
537,559,1632.25,490.7142857,3.93,3.533,3176.375,4040.38,8275.38,554,1
538,560,1628.69,489.14285710000007,3.928,3.532,3176.312,4040.31,8271.81,553,1
539,561,1628.56,489.85714289999993,3.928,3.533,3164.375,4040.38,8259.62,552,1
540,562,1628.0,489.0,3.929,3.533,3170.438,4040.44,8273.88,551,1
541,563,1625.69,488.0,3.929,3.533,3169.05,4040.25,8245.06,550,1
542,564,1623.25,485.57142860000005,3.928,3.533,3158.375,4040.38,8237.38,549,1
543,565,1620.62,484.2857143,3.928,3.534,3152.375,4040.38,8239.69,548,1
544,566,1617.69,483.0,3.928,3.534,3140.312,4004.31,8180.81,547,1
545,567,1616.0,483.0,3.928,3.535,3133.112,4004.31,8214.44,546,1
546,568,1614.56,480.0,3.927,3.536,3125.9120000000003,4004.31,8200.31,545,1
547,569,1613.44,480.0,3.928,3.536,3116.313,4004.31,8228.38,544,1
548,570,1611.75,481.7142857,3.928,3.535,3116.313,4004.31,8205.94,543,1
549,571,1609.94,481.7142857,3.928,3.536,3110.313,3968.31,8148.81,542,1
550,572,1609.0,479.0,3.928,3.537,3104.25,3968.25,8191.62,541,1
551,573,1607.56,480.42857139999995,3.928,3.536,3104.25,3968.25,8220.38,540,1
552,574,1604.75,479.14285710000007,3.927,3.537,3092.187,3968.19,8222.88,539,1
553,575,1576.81,480.0,3.9139999999999997,3.741,2919.312,3871.0,8444.38,538,1
554,576,1595.38,476.0,3.9139999999999997,3.8489999999999998,2834.375,3788.38,8369.19,537,1
555,577,1597.25,474.91914289999994,3.9189999999999996,3.5439999999999996,3050.375,3932.38,8263.75,536,1
556,578,1600.69,476.0,3.9210000000000003,3.543,3050.313,3932.31,8259.88,535,1
557,579,1606.44,477.85714289999993,3.925,3.542,3068.375,3932.38,8245.94,534,1
558,580,1606.75,479.14285710000007,3.925,3.54,3086.25,3968.25,8234.94,533,1
559,581,1603.12,476.0,3.926,3.5389999999999997,3086.313,3968.31,8222.38,532,1
560,582,1601.06,476.57142860000005,3.924,3.54,3074.312,3932.31,8236.25,531,1
561,583,1598.88,475.2857143,3.925,3.54,3068.312,3932.31,8240.88,530,1
562,584,1599.69,478.0,3.925,3.5410000000000004,3061.175,3932.38,8231.94,529,1
563,585,1595.81,474.0,3.924,3.5389999999999997,3062.312,3932.31,8222.94,528,1
564,586,1593.25,473.0,3.923,3.5410000000000004,3050.312,3932.31,8194.5,527,1
565,587,1593.25,472.7142857,3.924,3.5410000000000004,3044.375,3932.38,8173.06,526,1
566,588,1592.19,473.0,3.924,3.5410000000000004,3044.25,3932.25,8163.06,525,1
567,589,1584.0,474.42857139999995,3.923,3.542,3039.575,3932.38,8160.62,524,1
568,590,1589.56,473.14285710000007,3.923,3.5410000000000004,3038.313,3896.31,8149.5,523,1
569,591,1588.75,474.0,3.9219999999999997,3.5410000000000004,3032.312,3896.31,8177.06,522,1
570,592,1587.25,471.85714289999993,3.9219999999999997,3.5410000000000004,3032.375,3896.38,8169.19,521,1
571,593,1584.88,472.0,3.9219999999999997,3.542,3026.312,3896.31,8186.0,520,1
572,594,1581.88,466.2857143,3.9210000000000003,3.543,3020.375,3896.38,8164.44,519,1
573,595,1578.88,468.0,3.9210000000000003,3.543,3014.312,3896.31,8170.38,518,1
574,596,1575.94,466.7142857,3.92,3.5439999999999996,3003.513,3860.31,8133.75,517,1
575,597,1573.88,464.0,3.92,3.5439999999999996,2996.25,3860.25,8122.12,516,1
576,598,1571.5,465.14285710000007,3.9189999999999996,3.545,2990.375,3860.38,8074.38,515,1
577,599,1545.88,463.125,3.91,3.7439999999999998,2807.25,3752.0,8415.62,514,1
578,600,190639.55,178781.414,4.247,3.323,59789.986,71163.81,71163.81,513,1
579,601,1582.43,466.2857143,3.895,3.571,3500.3520000000003,4652.35,10440.0,512,1
580,602,1602.05,473.0,3.909,3.5660000000000003,3044.353,3932.35,8378.82,511,1
581,603,1609.82,475.0,3.9130000000000003,3.56,3110.32,3968.32,8294.34,510,1
582,604,1612.67,476.1295714,3.915,3.5580000000000003,3128.3179999999998,4004.32,8288.48,509,1
